6605 W 43RD HOUSTON TX 77092-5701,451J,10-040,COMP MAINT,CHECK MTR
4512 KINGSBURY 156 HOUSTON TX 77021-3328,534J,01-019,COMP MAINT,CHECK MTR
6202 GLENCOE HOUSTON TX 77087-0000,534Q,01-024,COMP MAINT,CHECK MTR
7623 BRADFORD HOUSTON TX 77087-4505,535N,01-047,COMP MAINT,CHECK MTR
4130 BRISBANE HOUSTON TX 77047-1702,573G,03-013,COMP MAINT,CHECK MTR
7826 AVENUE E HOUSTON TX 77012-1352,495W,19-042,COMP MAINT,CHECK MTR
2821 LIDSTONE HOUSTON TX 77023-5921,534F,01-015,COMP MAINT,CHECK MTR
12020 S SAM HOUSTON PKWY E HOUSTON TX 77089-0000,576Y,02-043,COMP MAINT,CHECK MTR
12414 ASTORIA BLVD HOUSTON TX 77089-6405,616D,02-039,COMP MAINT,CHECK MTR
7918 N MAIN HOUSTON TX 77022-4756,453N,15-060,COMP MAINT,CHECK MTR
624 SHOTWELL HOUSTON TX 77020-4828,494G,18-034,COMP MAINT,CHECK MTR
8033 BENDELL DR HOUSTON TX 77017-5209,535U,02-004,COMP MAINT,CHECK MTR
5434 PRIMROSE HOUSTON TX 77017-6414,536N,02-019,COMP MAINT,CHECK MTR
11010 CROSBY FIELD LN HOUSTON TX 77034-0000,577S,02-077,COMP MAINT,CHECK MTR
5110 SOUTHWIND HOUSTON TX 77033-3419,534S,03-037,COMP MAINT,CHECK MTR
9522 MISTY VALE LN HOUSTON TX 77075-5030,575V,03-004,COMP MAINT,CHECK MTR
5906 WILLOW GLEN DR HOUSTON TX 77033-2138,534X,03-028,COMP MAINT,CHECK MTR
2710 MANGUM RD #2 HOUSTON TX 77092-0000,451V,10-066,COMP MAINT,CHECK REG
2330 WELCH ST HOUSTON TX 77019-0000,492Q,09-050,COMP MAINT,CHECK MTR
6820 BEACHWOOD HOUSTON TX 77021-4806,533Q,04-018,COMP MAINT,CHECK MTR
8715 KALEWOOD DR HOUSTON TX 77099-1520,529P,08-015,COMP MAINT,CHECK MTR
13431 CHIPMAN GLEN DR HOUSTON TX 77082-5012,528C,08-046,COMP MAINT,CHECK MTR
10815 PARRA PEEK DR HOUSTON TX 77075,574R,03-070,COMP MAINT,CHECK MTR
3003 MAUGHAN HEIGHTS TRL HOUSTON TX 77047,573K,03-071,COMP MAINT,CHECK REG
11123 RENWICK DR HOUSTON TX 77096-6138,571X,06-047,COMP MAINT,CHECK MTR
3449 BEULAH HOUSTON TX 77004-3615,493Z,04-034,COMP MAINT,CHECK ERT
7319 TOWERVIEW LN MISSOURI CITY TX 77489-2433,570Z,06-033,COMP MAINT,CHECK MTR
5121 MACKINAW A HOUSTON TX 77053-3214,571Y,06-016,COMP MAINT,CHECK MTR
11957 CHANTELOUP DR 1/2 HOUSTON TX 77047-0000,573J,06-063,COMP MAINT,CHECK MTR
16030 MALADI DR P1-2 HOUSTON TX 77053-0000,611D,06-018,COMP MAINT,CHECK MTR
9018 DUNLAP HOUSTON TX 77074-7624,531N,07-024,COMP MAINT,CHECK MTR
9410 SHARPVIEW DR HOUSTON TX 77036-5224,529M,08-021,COMP MAINT,CHECK MTR
10107 PRAIRIE MIST HOUSTON TX 77088-2242,411K,14-040,COMP MAINT,CHECK MTR
10709 DUNCUM HOUSTON TX 77013-5413,496E,17-038,COMP MAINT,CHECK MTR
5606 GROVETON HOUSTON TX 77033-3308,574E,03-022,COMP MAINT,CHECK MTR
11401 NORMEADOW LN HOUSTON TX 77076-1809,413X,16-031,COMP MAINT,CHECK MTR
1205 N POST OAK RD A HOUSTON TX 77055-7213,491D,10-070,COMP MAINT,CHECK REG
3534 ROSEWOOD HOUSTON TX 77004-5512,533D,04-031,COMP MAINT,CHECK MTR
41 ROLLINGWOOD DR A HOUSTON TX 77080-0000,450X,12-072,COMP MAINT,CHECK MTR
10429 KITTRELL HOUSTON TX 77034-2818,576F,02-030,COMP MAINT,CHECK REG
9227 ILONA LN HOUSTON TX 77025-4218,532S,05-030,COMP MAINT,CHECK MTR
6107 LANGLEY RD HOUSTON TX 77016-3323,414Z,16-010,COMP MAINT,CHECK MTR
623 KRESS HOUSTON TX 77020-4909,494H,18-035,COMP MAINT,CHECK MTR
3213 WESTRIDGE HOUSTON TX 77025-4555,532P,05-030,COMP MAINT,CHECK MTR
7714 EIGHT WILLOWS RD MISSOURI CITY TX 77489-1848,570R,06-079,COMP MAINT,CHECK MTR
12922 REGAL OAKS BEND HOUSTON TX 77047-0000,572R,06-064,COMP MAINT,CHECK MTR
10519 KAELING PARK CT HOUSTON TX 77075-4407,575U,03-058,COMP MAINT,CHECK MTR
407 W TROY RD HOUSTON TX 77091-4344,452D,14-005,COMP MAINT,CHECK MTR
11101 S SAM HOUSTON PKY E #A HOUSTON TX 77089-0000,576X,02-045,COMP MAINT,CHECK MTR
409 EDGEBROOK DR B HOUSTON TX 77034-0000,576F,02-031,COMP MAINT,CHECK MTR
3211 CREEK SHADOWS DR KINGWOOD TX 77339-1226,297N,20-041,COMP MAINT,CHECK MTR
10301 WOODWIND DR HOUSTON TX 77025-5438,532W,05-033,COMP MAINT,CHECK MTR
5127 CHEENA DR HOUSTON TX 77096-5309,531Y,07-016,COMP MAINT,CHECK MTR
10947 FAIRLAND DR HOUSTON TX 77051-4647,573K,03-015,COMP MAINT,INSTAL ERT
5931 WILLOW GLEN DR HOUSTON TX 77033-2137,534X,03-028,COMP MAINT,CHECK ERT
6102 W RIDGECREEK DR HOUSTON TX 77053-3425,611C,06-024,COMP MAINT,CHECK MTR
6639 CRESTMONT HOUSTON TX 77033-1034,534P,03-031,COMP MAINT,CHECK MTR
1214 ELLISTON HOUSTON TX 77023-3608,494X,19-020,COMP MAINT,CHECK REG
31 LINKS SIDE CT KINGWOOD TX 77339-0000,337G,20-076,COMP MAINT,CHECK REG
9238 SAINT LO RD HOUSTON TX 77033-3322,574A,03-022,COMP MAINT,CHECK MTR
1405 NORTH BLVD HOUSTON TX 77006-6325,493W,05-008,COMP MAINT,CHECK MTR
4118 DALMATIAN DR HOUSTON TX 77045-6315,572N,06-006,COMP MAINT,CHECK ERT
2925 JACKSON HOUSTON TX 77004-0000,493U,09-027,COMP MAINT,CHECK MTR
2321 PARKER RD HOUSTON TX 77093-4501,413Z,16-053,COMP MAINT,CHECK MTR
921 HIGHLAND HOUSTON TX 77009-6512,493B,13-041,COMP MAINT,CHECK MTR
3 LONGFELLOW LN 3800 HOUSTON TX 77005-1821,533A,05-009,COMP MAINT,CHECK REG
3834 MURWORTH DR HOUSTON TX 77025-3534,532N,05-031,COMP MAINT,INSTAL ERT
14217 MINETTA HOUSTON TX 77035-6517,570M,05-071,COMP MAINT,INSTAL ERT
1611 W 22ND #E HOUSTON TX 77008-0000,452T,13-013,COMP MAINT,CHECK MTR
11907 PLUMBROOK DR HOUSTON TX 77099-3211,528V,08-011,COMP MAINT,CHECK MTR
3814 BIRCH VILLA DR KINGWOOD TX 77345-0000,297X,20-051,COMP MAINT,CHECK ERT
404 KING HOUSTON TX 77022-5443,453Q,15-025,COMP MAINT,CHECK MTR
1702 ALAMO #A HOUSTON TX 77007-0000,493F,09-013,COMP MAINT,CHECK ERT
3907 HIDDEN GLEN DR KINGWOOD TX 77339-0000,297S,20-041,COMP MAINT,CHECK MTR
224 W COWAN DR HOUSTON TX 77007-5031,492K,09-002,COMP MAINT,CHECK ERT
9011 EDGEBROOK DR HOUSTON TX 77075-1239,575H,03-001,COMP MAINT,CHECK ERT
8711 DEER MEADOW DR HOUSTON TX 77071-0000,570B,07-063,COMP MAINT,CHECK MTR
1810 HATWELL HOUSTON TX 77023-4729,534C,19-023,COMP MAINT,CHECK MTR
1497 SPRINGROCK LN HOUSTON TX 77055-4359,450X,12-026,COMP MAINT,CHECK MTR
2131 PELHAM DR HOUSTON TX 77019-3544,492Q,09-049,COMP MAINT,CHECK REG
10619 BARNHAM HOUSTON TX 77016-2625,414U,16-012,COMP MAINT,CHECK MTR
1126 CANDLELIGHT LN HOUSTON TX 77018-2006,452F,14-009,COMP MAINT,CHECK MTR
2434 BROOKTREE DR HOUSTON TX 77008-1194,452S,13-002,COMP MAINT,CHECK MTR
8818 LA PORTE RD HOUSTON TX 77012-2643,535B,19-047,COMP MAINT,CHECK MTR
3414 MOUNT PLEASANT HOUSTON TX 77021-5506,533P,04-015,COMP MAINT,CHECK MTR
11307 ENSBROOK DR HOUSTON TX 77099-4611,569B,08-060,COMP MAINT,CHECK MTR
3627 SUN VALLEY DR HOUSTON TX 77025-4149,532N,05-030,COMP MAINT,CHECK ERT
10623 BEXLEY DR HOUSTON TX 77099-1801,529Q,08-018,COMP MAINT,CHECK ERT
5113 ROSEMARY LN HOUSTON TX 77093-0000,414U,16-026,COMP MAINT,CHECK MTR
11821 FLEMING DR A HOUSTON TX 77013-5630,496F,17-060,COMP MAINT,CHECK MTR
6026 SOUTHRIDGE HOUSTON TX 77033-1030,534P,03-032,COMP MAINT,CHECK MTR
6026 DUXBURY HOUSTON TX 77035-4142,571E,06-039,COMP MAINT,CHECK MTR
4410 TULSA RD HOUSTON TX 77092-6708,451R,10-073,COMP MAINT,CHECK ERT
10606 MISTY SHADOWS CT HOUSTON TX 77041-0000,449H,12-040,COMP MAINT,CHECK MTR
5115 JACKSON HOUSTON TX 77004-0000,493X,05-003,COMP MAINT,CHECK MTR
423 MARSHALL HOUSTON TX 77006-0000,493S,09-031,COMP MAINT,CHECK MTR
1329 AFTON HOUSTON TX 77055-0000,451Y,10-030,COMP MAINT,CHECK MTR
7322 DUNKIRK RD HOUSTON TX 77033-3433,533V,03-035,COMP MAINT,CHECK MTR
3634 WILDWOOD RIDGE DR KINGWOOD TX 77345-0000,297W,20-031,COMP MAINT,CHECK MTR
5013 NINA LEE LN HOUSTON TX 77092-5238,451L,10-042,COMP MAINT,CHECK MTR
8505 LEANDER HOUSTON TX 77012-3439,535F,19-047,COMP MAINT,CHECK MTR
12305 WINDJAMMER HOUSTON TX 77072-3241,529J,08-040,COMP MAINT,CHECK ERT
4917 JONES HOUSTON TX 77016-5839,454G,17-052,COMP MAINT,CHECK MTR
3222 BOYNTON DR HOUSTON TX 77045-4606,572K,05-050,COMP MAINT,CHECK ERT
6415 LYNDHURST DR HOUSTON TX 77087-6337,534Y,01-031,COMP MAINT,CHECK MTR
7800 ALMEDA RD A HOUSTON TX 77054-3235,533N,03-074,COMP MAINT,INSTAL ERT
7815 FUQUA HOUSTON TX 77075-3618,575T,03-006,COMP MAINT,CHECK MTR
3000 N SAM HOUSTON PKY 1/2 E #B HOUSTON TX 77032-0000,374W,16-077,COMP MAINT,CHECK MTR
300 EASTWOOD HOUSTON TX 77011-4021,494T,19-006,COMP MAINT,CHECK ERT
1520 SABINE P1-1 HOUSTON TX 77007-4038,493F,09-014,COMP MAINT,CHECK ERT
12204 SHARPVIEW DR HOUSTON TX 77072-0000,529E,06-077,COMP MAINT,CHECK MTR
4507 AUSTIN HOUSTON TX 77004-4907,493X,05-005,COMP MAINT,CHECK MTR
1626 CHARLES RD HOUSTON TX 77093-4408,413Y,16-051,COMP MAINT,CHECK MTR
7726 GULFTON HOUSTON TX 77036-2806,531B,08-026,COMP MAINT,CHECK ERT
7630 EICHLER DR HOUSTON TX 77036-6016,529M,08-021,COMP MAINT,CHECK MTR
11414 SHANNON HILLS DR HOUSTON TX 77099-1645,529P,08-016,COMP MAINT,CHECK MTR
3338 LOVE PLZ HOUSTON TX 77026-4938,454X,17-006,COMP MAINT,CHECK MTR
2915 COCHRAN HOUSTON TX 77009-6915,493D,18-004,COMP MAINT,CHECK REG
12814 N GREENWICK CT HOUSTON TX 77053-0000,571K,06-054,COMP MAINT,INSTAL ERT
3115 ROLAND HOUSTON TX 77026-5039,454W,18-017,COMP MAINT,CHECK ERT
5636 WICKERSHAM LN #A HOUSTON TX 77056-0000,491T,10-024,COMP MAINT,CHECK ERT
4600 CULLEN 1/2 BLVD P1-1 HOUSTON TX 77004-0000,533D,01-075,COMP MAINT,CHECK MTR
880 TULLY RD 33/#33 HOUSTON TX 77079-5400,488H,11-077,COMP MAINT,CHECK MTR
1131 WAKEFIELD DR HOUSTON TX 77018-5212,452K,14-013,COMP MAINT,CHECK ERT
12414 PERTHSHIRE RD HOUSTON TX 77024-0000,489H,11-009,COMP MAINT,CHECK MTR
10050 BAYOU GLEN RD HOUSTON TX 77042-1205,489M,11-012,COMP MAINT,CHECK ERT
5511 LONE CEDAR DR KINGWOOD TX 77345-0000,297Z,20-062,COMP MAINT,CHECK MTR
1807 LEXINGTON HOUSTON TX 77098-4303,492Z,09-041,COMP MAINT,CHECK MTR
307 SHOTWELL HOUSTON TX 77020-3041,494G,18-034,COMP MAINT,CHECK ERT
907 93RD HOUSTON TX 77012-2711,535C,19-046,COMP MAINT,CHECK MTR
4826 LOTUS HOUSTON TX 77045-0000,571M,06-061,COMP MAINT,CHECK MTR
4031 KNOXVILLE HOUSTON TX 77051-2447,533Y,04-007,COMP MAINT,CHECK MTR
7722 MEADOWGLEN LN HOUSTON TX 77063-4812,490Z,10-016,COMP MAINT,CHECK MTR
5908 RIVERVIEW WY 02 HOUSTON TX 77057-1434,491J,10-028,COMP MAINT,CHECK MTR
7706 SKYLINE DR HOUSTON TX 77063-6222,490Z,10-015,COMP MAINT,CHECK MTR
635 HARTMAN HOUSTON TX 77008-0000,492M,09-010,COMP MAINT,CHECK MTR
5805 HILLSBORO HOUSTON TX 77020-0000,494C,18-034,COMP MAINT,CHECK MTR
5411 FAIRDALE LN HOUSTON TX 77056-0000,491Y,10-013,COMP MAINT,CHECK MTR
9714 SANTA MONICA BLVD HOUSTON TX 77089-1225,576W,02-045,COMP MAINT,CHECK MTR
9714 SANTA MONICA BLVD HOUSTON TX 77089-1225,576W,02-045,COMP MAINT,CHECK MTR
6935 TRIOLA LN HOUSTON TX 77074-4811,530M,07-032,COMP MAINT,CHECK MTR
6438 BRIAR GLADE DR 2008 HOUSTON TX 77072-2008,529G,08-029,COMP MAINT,CHECK MTR
1324 DOROTHY HOUSTON TX 77008-3824,452Z,13-019,COMP MAINT,CHECK MTR
5833 FAIRDALE LN HOUSTON TX 77057-0000,491X,10-062,COMP MAINT,CHECK MTR
5918 ROBERTSON HOUSTON TX 77009-1455,453R,15-023,COMP MAINT,CHECK MTR
11206 SANDSTONE HOUSTON TX 77072-2902,529K,08-035,COMP MAINT,CHECK REG
922 EASTLAKE HOUSTON TX 77034-1934,576E,02-029,COMP MAINT,CHECK MTR
4807 SHADOWDALE DR HOUSTON TX 77041-0000,450E,12-041,COMP MAINT,CHECK MTR
1602 WELLINGTON WY HOUSTON TX 77055-0000,451X,10-070,COMP MAINT,CHECK ERT
3237 CALUMET HOUSTON TX 77004-7823,533C,04-029,COMP MAINT,CHECK MTR
2908 HARDY ST HOUSTON TX 77009-0000,493D,18-006,COMP MAINT,CHECK ERT
6302 PADDINGTON HOUSTON TX 77085-3239,571P,06-009,COMP MAINT,CHECK ERT
1641 BONNIE BRAE HOUSTON TX 77006-5218,492Z,09-040,COMP MAINT,CHECK REG
5035 MCHARD RD HOUSTON TX 77489-0000,610D,06-021,COMP MAINT,CHECK MTR
3702 ELLA LEE LN HOUSTON TX 77027-4019,492S,10-009,COMP MAINT,CHECK MTR
3702 ELLA LEE LN HOUSTON TX 77027-4019,492S,10-009,COMP MAINT,CHECK MTR
11426 STANCLIFF RD HOUSTON TX 77099-4131,529X,08-002,COMP MAINT,CHECK REG
11827 MURR WY HOUSTON TX 77048-2527,573M,03-018,COMP MAINT,CHECK MTR
3818 BETHEL BLVD HOUSTON TX 77092-5104,451K,10-043,COMP MAINT,CHECK MTR
1123 BONNER HOUSTON TX 77007-0000,492H,09-010,COMP MAINT,CHECK MTR
5814 PAISLEY HOUSTON TX 77096-3911,531S,07-012,COMP MAINT,CHECK ERT
6326 MARDALE DR HOUSTON TX 77016-2421,415S,16-003,COMP MAINT,CHECK MTR
5455 ALLENDALE RD #A HOUSTON TX 77017-0000,536N,02-022,COMP MAINT,INSTAL ERT
7941 ELWOOD HOUSTON TX 77012-1635,495X,19-044,COMP MAINT,CHECK MTR
3710 BROOKVALE CT KINGWOOD TX 77345-0000,297U,20-052,COMP MAINT,CHECK MTR
6012 INWOOD DR HOUSTON TX 77057-0000,491N,10-023,COMP MAINT,CHECK ERT
4106 MOWERY RD HOUSTON TX 77047-1726,573L,03-013,COMP MAINT,CHECK MTR
5602 RUSHING RIVER DR P1-2 KINGWOOD TX 77345-0000,337D,20-064,COMP MAINT,CHECK MTR
2813 WORTHINGTON HOUSTON TX 77093-8240,454J,15-046,COMP MAINT,CHECK MTR
8877 GULF FWY #B HOUSTON TX 77017-0000,575D,02-025,COMP MAINT,CHECK MTR
8877 GULF FWY #B HOUSTON TX 77017-0000,575D,02-025,COMP MAINT,CHECK MTR
14726 MINETTA ST 1/2 HOUSTON TX 77035,570H,05-071,COMP MAINT,CHECK MTR
12739 BURDINE HOUSTON TX 77035-0000,571K,06-054,COMP MAINT,CHECK MTR
3402 OVERBROOK LN HOUSTON TX 77027-4140,492T,10-008,COMP MAINT,CHECK MTR
14426 LONE WILLOW CT MISSOURI CITY TX 77489-1870,570V,06-079,COMP MAINT,CHECK ERT
2630 ANNISTON DR HOUSTON TX 77080-3810,450N,12-035,COMP MAINT,CHECK MTR
5111 BUNGALOW LN HOUSTON TX 77048-2725,573M,03-020,COMP MAINT,CHECK MTR
2222 BAUER DR HOUSTON TX 77080-5570,450U,12-031,COMP MAINT,CHECK MTR
4825 PAULA HOUSTON TX 77033-0000,573D,03-045,COMP MAINT,CHECK MTR
11751 RIVERVIEW WY HOUSTON TX 77077-3162,489J,11-028,COMP MAINT,CHECK MTR
1912 LEXINGTON HOUSTON TX 77098-4220,492Z,09-041,COMP MAINT,CHECK ERT
4231 DEERBRIAR RUN DR HOUSTON TX 77048-0000,573V,03-073,COMP MAINT,CHECK MTR
31 E TERRACE DR HOUSTON TX 77007-0000,492K,09-002,COMP MAINT,CHECK MTR
28 BRAESWOOD SQ HOUSTON TX 77096-3309,531T,07-022,COMP MAINT,CHECK MTR
5700 WASHINGTON AV HOUSTON TX 77007-0000,492Q,09-005,COMP MAINT,CHECK ERT
8223 CRESTVIEW DR HOUSTON TX 77028-2701,455F,17-025,COMP MAINT,CHECK MTR
12306 LANNY LN HOUSTON TX 77077-2414,488M,11-030,COMP MAINT,CHECK MTR
7603 BEECH COVE LN HOUSTON TX 77072-3320,529J,08-040,COMP MAINT,CHECK MTR
5606 PALISADE FALL TRAIL KINGWOOD TX 77345-0000,337D,20-065,COMP MAINT,CHECK ERT
8254 BAKER DR HOUSTON TX 77017-3702,535Q,02-008,COMP MAINT,CHECK REG
9231 KENILWORTH HOUSTON TX 77024-0000,491C,10-065,COMP MAINT,CHECK MTR
2554 ROY CR HOUSTON TX 77007-1311,492C,13-007,COMP MAINT,CHECK ERT
2614 ROY CR HOUSTON TX 77007-1313,492C,13-007,COMP MAINT,CHECK ERT
8033 DYER ST HOUSTON TX 77088,412S,14-074,COMP MAINT,CHECK ERT
274 SUGARBERRY CR HOUSTON TX 77024-7211,490P,11-004,COMP MAINT,CHECK MTR
6106 JESSAMINE HOUSTON TX 77081-6303,531J,05-074,COMP MAINT,CHECK MTR
1814 LARCHMONT RD 2300 HOUSTON TX 77019-3120,492P,10-006,COMP MAINT,CHECK MTR
3339 DIXIE DR HOUSTON TX 77021-1146,533G,04-025,COMP MAINT,CHECK MTR
19427 BANKS HUMBLE TX 77338-0000,335S,16-076,COMP MAINT,CHECK MTR
4111 KEWANEE HOUSTON TX 77051-2443,533Y,04-007,COMP MAINT,CHECK MTR
5123 BLUE CREEK DR P1-2 KINGWOOD TX 77345-0000,297Y,20-062,COMP MAINT,CHECK ERT
2115 BLUE WILLOW DR HOUSTON TX 77042-2801,489U,11-016,COMP MAINT,CHECK MTR
3514 LAZYWOOD LN HOUSTON TX 77023-6306,534K,01-011,COMP MAINT,CHECK MTR
624 W 8TH HOUSTON TX 77007-0000,492D,13-023,COMP MAINT,CHECK MTR
22 E SHADY LN #A HOUSTON TX 77063-0000,490T,11-071,COMP MAINT,CHECK MTR
13114 APPLE TREE RD P1-1 HOUSTON TX 77079-7204,489G,12-014,COMP MAINT,CHECK REG
4918 NINA LEE LN HOUSTON TX 77092-5237,451L,10-042,COMP MAINT,CHECK ERT
1215 ROUSH RD HOUSTON TX 77077-0000,488E,11-043,COMP MAINT,CHECK MTR
11710 EVESBOROUGH DR HOUSTON TX 77099-1908,529N,08-015,COMP MAINT,CHECK REG
4114 ARUBA DR HOUSTON TX 77080-1635,450L,12-045,COMP MAINT,CHECK MTR
12131 PALMTON HOUSTON TX 77034-3737,576Q,02-033,COMP MAINT,CHECK MTR
2250 HICKORY LAWN DR HOUSTON TX 77077-6323,489P,11-023,COMP MAINT,CHECK MTR
2703 MANILA LN HOUSTON TX 77043-1719,449R,12-036,COMP MAINT,CHECK MTR
10606 BESSEMER HOUSTON TX 77034-2913,576K,02-031,COMP MAINT,CHECK MTR
3612 LANCASHIRE HOUSTON TX 77027-0000,491Z,10-012,COMP MAINT,CHECK ERT
11926 HIGH STAR DR HOUSTON TX 77072-1317,529E,08-032,COMP MAINT,CHECK MTR
3434 WICKERSHAM LN HOUSTON TX 77027-4134,492T,10-008,COMP MAINT,CHECK MTR
202 BROADWAY HOUSTON TX 77012-1704,495X,19-058,COMP MAINT,CHECK MTR
12370 WESTELLA DR HOUSTON TX 77077-3918,488R,11-026,COMP MAINT,CHECK MTR
5334 HEATHERBLOOM DR HOUSTON TX 77045-5216,571Q,06-011,COMP MAINT,CHECK MTR
9206 MULLINS DR HOUSTON TX 77096-2947,531S,07-023,COMP MAINT,CHECK MTR
7611 SKYLINE DR HOUSTON TX 77063-6219,490Z,10-015,COMP MAINT,CHECK MTR
4368 GRADUATE CR HOUSTON TX 77004-6604,533H,04-028,COMP MAINT,CHECK MTR
1107 CHAMBOARD LN HOUSTON TX 77018-3212,452K,14-010,COMP MAINT,CHECK MTR
5513 PAGEWOOD LN HOUSTON TX 77056-7230,491X,10-014,COMP MAINT,CHECK MTR
703 WORTHSHIRE HOUSTON TX 77008-6432,492C,13-008,COMP MAINT,CHECK ERT
2435 ROY CR HOUSTON TX 77007-1308,492C,13-007,COMP MAINT,CHECK ERT
6026 DUXBURY HOUSTON TX 77035-4142,571E,06-039,COMP MAINT,CHECK ERT
2022 CONVERSE HOUSTON TX 77006-0000,493N,09-022,COMP MAINT,INSTAL ERT
6415 BISSONNET HOUSTON TX 77074-6519,531J,05-074,COMP MAINT,CHECK MTR
2603 CEDARMOOR CT HOUSTON TX 77082-2023,488U,11-075,COMP MAINT,CHECK MTR
2922 LAUREL FORK DR KINGWOOD TX 77339-0000,297S,20-041,COMP MAINT,CHECK MTR
5309 WESLAYAN HOUSTON TX 77005,492W,05-072,COMP MAINT,CHECK MTR
905 TULANE P1-1 HOUSTON TX 77008-0000,492D,13-021,COMP MAINT,CHECK ERT
8410 MILLICENT 1/2 P1-1 HOUSTON TX 77093-0000,454E,15-043,COMP MAINT,CHECK MTR
1305 S SHEPHERD DR HOUSTON TX 77019-3613,492Q,09-047,COMP MAINT,INSTAL ERT
131 HAHLO HOUSTON TX 77020-3015,494D,18-035,COMP MAINT,CHECK MTR
5155 HULL HOUSTON TX 77021-4412,534N,01-020,COMP MAINT,CHECK MTR
2910 BLACK HOUSTON TX 77023-5904,534G,01-015,COMP MAINT,CHECK MTR
6024 BURGOYNE RD P1-1 HOUSTON TX 77057-0000,491S,10-023,COMP MAINT,CHECK ERT
7603 MEADOWGLEN LN HOUSTON TX 77063-0000,490Z,10-016,COMP MAINT,CHECK MTR
7633 DASHWOOD DR 3990 HOUSTON TX 77036-4901,530G,07-072,COMP MAINT,CHECK MTR
8426 SONNEVILLE DR HOUSTON TX 77080-3639,451J,12-049,COMP MAINT,CHECK MTR
2419 COMMONWEALTH HOUSTON TX 77006-0000,493N,09-034,COMP MAINT,CHECK MTR
8111 N STADIUM DR P1-1 HOUSTON TX 77054-0000,532R,05-078,COMP MAINT,CHECK MTR
1611 CANDLELIGHT LN HOUSTON TX 77018-1822,452E,14-020,COMP MAINT,CHECK MTR
9422 PORTAL DR HOUSTON TX 77031-2213,530W,07-044,COMP MAINT,CHECK MTR
1618 POST OAK BLVD HOUSTON TX 77056-0000,491Q,08-072,COMP MAINT,CHECK ERT
6458 WILCREST DR HOUSTON TX 77072-0000,529G,08-033,COMP MAINT,CHECK MTR
4415 INGERSOLL HOUSTON TX 77027-6701,491Z,10-012,COMP MAINT,CHECK ERT
938 NASHUA HOUSTON TX 77008-6423,492C,13-008,COMP MAINT,CHECK MTR
4415 INGERSOLL HOUSTON TX 77027-6701,491Z,10-012,COMP MAINT,CHECK REG
113 CANTON A HOUSTON TX 77012-1421,495W,19-043,COMP MAINT,CHECK MTR
216 PHEASANT HOUSTON TX 77018-6618,452M,15-064,COMP MAINT,CHECK MTR
5408 FLOYD ST HOUSTON TX 77007-0000,492G,09-004,COMP MAINT,CHECK ERT
7 WEST COURT DR HOUSTON TX 77017-2543,535L,02-014,COMP MAINT,CHECK MTR
6113 ARTHINGTON HOUSTON TX 77053-3009,571T,06-015,COMP MAINT,CHECK REG
8165 WIER DR HOUSTON TX 77017-4628,535U,02-006,COMP MAINT,CHECK MTR
4331 LEMON TREE LN HOUSTON TX 77088-6812,411U,14-043,COMP MAINT,CHECK MTR
279 MAPLE VALLEY RD HOUSTON TX 77056-1009,491F,10-029,COMP MAINT,CHECK MTR
14319 CINDYWOOD DR HOUSTON TX 77079-6614,489J,12-005,COMP MAINT,CHECK REG
1903 FERNSPRAY LN HOUSTON TX 77084-4522,447X,11-069,COMP MAINT,CHECK MTR
2615 BRIARPARK DR HOUSTON TX 77042-2130,489V,11-014,COMP MAINT,CHECK ERT
7538 GRAPE HOUSTON TX 77074-4222,530Q,07-039,COMP MAINT,CHECK MTR
7910 WINDSWEPT LN HOUSTON TX 77063-6134,490Z,10-015,COMP MAINT,CHECK MTR
2409 FULTON 1/2 HOUSTON TX 77009-7837,493C,15-011,COMP MAINT,CHECK ERT
6626 W 43RD HOUSTON TX 77092-5702,451J,10-040,COMP MAINT,CHECK MTR
12422 EARLY HORIZON CT HOUSTON TX 77048-0000,574P,03-011,COMP MAINT,CHECK MTR
7542 ALMEDA GENOA RD P2-1 HOUSTON TX 77075-2939,575N,03-070,COMP MAINT,CHECK MTR
7123 GALLEON DR HOUSTON TX 77036-5703,530G,07-035,COMP MAINT,CHECK MTR
1800 DRISCOLL HOUSTON TX 77019-0000,492V,09-045,COMP MAINT,CHECK MTR
5512 TEXAS HOUSTON TX 77011-4348,494R,19-016,COMP MAINT,CHECK MTR
24606 STRONG PINE DR HUFFMAN TX 77336-0000,338M,16-048,COMP MAINT,CHECK MTR
8818 THEYSEN DR HOUSTON TX 77080-3021,450L,12-047,COMP MAINT,CHECK MTR
5535 ELM TREE DR HOUSTON TX 77048-1841,574E,03-021,COMP MAINT,CHECK MTR
7615 SKYLINE DR HOUSTON TX 77063-6219,490Z,10-015,COMP MAINT,CHECK MTR
3122 WHITE OAK DR P1-1 HOUSTON TX 77007-0000,493A,13-044,COMP MAINT,CHECK MTR
2908 ALBANY HOUSTON TX 77006-3207,493P,09-023,COMP MAINT,CHECK ERT
2277 S KIRKWOOD RD 206 HOUSTON TX 77077-6116,489S,11-024,COMP MAINT,CHECK MTR
9 WEST LN P1-2 HOUSTON TX 77019-1007,492N,10-007,COMP MAINT,CHECK MTR
4435 FALLEN OAKS DR 15 HOUSTON TX 77091-5208,451D,14-025,COMP MAINT,CHECK MTR
907 POUNDBURY CT HOUSTON TX 77047-0000,572Q,06-064,COMP MAINT,CHECK MTR
